,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
39,39,LUCKI,,Beans,DJ Eway,"I've been, oh, ay, yo, yo, yo, ay I've been, yo, ay, yo, yo, yo, yo I've been, ay, ay I've been, I've been, I've been I've been too lost off them, ay, I've been, oh, ay, ay I've been  I've been too lost off them beans, where go all the lean? Please find me a fo, I'll even take green None of this fasho, but maybe she'll tease A elegant hoe, she split everything  Irrelevant though, how much in my jeans 20k, boy this rap money is free Touch da sauce, key I got just what you need If i didn't sip, I would be so rich off lean Free Lil folks, boy we need lil shorty free Chin up fo, he didn't need the magazine Silly ho, all this attention for me Really though, you can see me in yo dreams Too hot in them cars, but we look like a star This X fast like a jet, next stop is Baguettes Dash Boy I'm gon rep, but they do it theyself She jealous of them, next with me to death He spent a lil check, he sipping the rest She want a baby, I let her watch Lex Bro say I'ma fiend, but I really need Tech My energy back, she wasn't ready for that You might also like Too lost off them beans, where go all the lean? Please find me a fo, I'll even take green Non of this fasho, but maybe she'll tease A elegant hoe, she split everything ""Ha-ha"" ""Baby I'ma P, Ha!""Embed",0.099,0.714,0.187,0.9798
40,40,LUCKI,FLAWLESS LIKE ME,BEEN A MINUTE,Tay Keith & Grayson Beats,"(Tay Keith, fuck these niggas up) Ayy, ayy, ayy This taste like three hunnid ev— hmm, ayy This taste like three hunnid every sip I could tell her sorry but it's probably karma for what she did I probably do my all, give her all me and still end up last, shit, man Look, don't call my phone, I'm Gotti Been a minute since I been in the maze Been a minute since I hopped out in traffic, I been thinkin' 'bout this shit on stage Don't call my phone, I'm Gotti I got so and so waitin' in the lobby She think she there, make her wait Pourin' up codeine on a date Met the drank man in Valet  I could love you, but I might pay Is it this, or it's gon' be that Ha, ayy Man, don't call my phonе, I'm Gotti We fell out, now he in hiding Tеll that scary ass nigga I love him Man, ayy, see these Xans' was keepin' me in trouble If you don't see it my way, then fuck you Don't call my phone, I'm Gotti You might also like Ayy, ayy, ayy, this taste like three hunnid ev— This taste like three hunnid every sip I could tell her sorry but it's probably karma for what she did I probably do my all, give her all of me and still end up last, shit, man Look, don't call my phone, I'm Gotti Been a minute since I been in the maze Been a minute since I hopped out in traffic, I been thinkin' 'bout this shit on stage Don't call my phone, I'm Gotti I got so and so waitin' in the lobby She think she there, make her wait Pourin' up codeine on a date Met the drank man in ValetEmbed",0.142,0.768,0.09,-0.962
41,41,LUCKI,Freewave 3,Believe the Hype,Art Gallery,"This is a certified hood classic Yo, yo, ayy, yo Ayy, yo, ayy, yo, yo Uh, ayy, saw you, ayy, yo Yo, ayy, ayy, yo, yo, uh, uh Oh, you heard? Uh, ayy, so you see, ayy, ayy Still like muscle, but for her, a GLE Is it too much to ask? You want me to run the streets I'm really with the, uh, I’m like, yeah, oh, oh, ayy, woah Oh you, so you, ayy, yo Ayy, ayy, oh, ayy Oh you, uh, ayy, so you, uh, ayy Yo, ayy, yo, ayy, ayy  Oh, you heard, so you see, ayy, ayy Still like muscle, but for her, a GLE Is it too much to ask? You want me to run the streets Addicted to this cash, I'm like Tony, it's just me  I’m really from the Dash, know it's digi' like a screen Them troopers on my ass, got codeine between the seats Still tell everybody I love 'em, but I keep 'em out of reach Act like we never met before, I play, remember me I really sip the puddle, and my bitch, she play for keeps, ayy, woah, ayy I was down in Georgia, ayy, so I got a vet, ayy I wan' fit right in, ayy, something I'll regret, ayy Keep me in my feelings, ayy, then they clear the check, ayy I make twenty thousand, ayy, while on Percocet, ayy Yo, ayy, woah, ayy She wan' interview, it’s a funny bitch I got Perky view, ayy, so my vision clear, ayy Ridin’ in the dark, ayy, dreamed of this for years I got big codeine, of course they in my ear, ayy They wan' see me better, ayy, I want more Tech Confess my love to you while on Percocet Yo, yo, ayy Oh, you heard? Uh, ayy, so you see, ayy, ayy Oh you, uh, ayy, so you, ayy Oh you, ayy, yo, yo, ayy, ayy You might also like Oh, you heard, so you see, ayy, ayy Still like muscle, but for her, a GLE Is it too much to ask? You want me to run the streets Addicted to this cash, I’m like Tony, it's just me  Ayy, oh you, ayy, ayy, oh you, ayy Yo, ayy, ayy, yo, yo, ayy, ayy Oh, you heard? Ayy, so you see, ayy Woah, woah, ayy, woah, woah, ayy, ayy, yo1Embed",0.062,0.781,0.157,0.9892
42,42,LUCKI,,Belly Of The Beast* (Ft. Kankan),Sharkboy & Bosley & Bhristo,"""Too high, So I'm geeked "" (x2) Ay, Ay Belly Of The Beast, brand new pele  in my jeep I remember when you told me ""who's prettier than me? Who is so and so"" - ""I sold out the city but we got beef"" Im so fucking  lit, im on xans n purple beer Yeah, prayin for yo' brother and im prayin for you here Embarrassing my mother but im ##RRich so she dont care I fell out with my bitch the whole world seen it but she right here RX in my body, my eyes rollin but thats common She flawless she too stunnin, why the whole city know we talkin? She fine they think I bought it, I know shе think that I  lost it KANKAN: Huh (?) these bitches bе lyin (ay) I crashed that hoe, im gone Brand new drank it came with the... Ay Brand new drank can't go to... Ay Brand new drank can't go without it (?) nigga next to (?) She a slut... (No i can't) Huh She a slut so i gotta (?) You might also like Havin' my way with it. Uh Havin' my way with it (?) (?) Super charged whip you can't see us Super charged whip its a (?) Yeah, ay, too geeked up Too geeked up, (?) (?) (?) (?) (?) (?) Supercharged whip we in slo-mo ridin with the drac' we shoot at ya (?) Sippin on wock- (?)Embed",0.156,0.738,0.106,-0.9347
43,43,LUCKI,Days B4 III,Beverly Hills to 35th,BrentRambo,"Ayy (BrentRambo)  Drive so fast, sound like the panoramic open Codeine toxic, it's my potion I got shawty from the low end, ayy, ayy Hood bitch, but she get flewed out over oceans She just travel like she owed it She gon' give it to me, don't owe it, ayy  I got hoes from L.A. to the low end In G5, I'm in slow motion She just love me 'cause I throw it, uh Stripper hoes and me the closest, uh Treat the rental like I own it My name Lucki, but in this AMG, I'm Tony, ayy AJ left me lonely, ayy KK let me own it, ayy She wanna fly to the 'Raq, high speeds get her soakin', uh I wanna have my back, uh, I don't even want you to hold it, uh She think I'm the devil, uh, he the most beautiful person, uh No Xanax, I'm nervous, uh, on the withdrawal, we purgin', uh She wanna have my back, uh, just to stab it and sew it, uh I'm so used to that, uh, I don't even lose my focus, ayy, ayy, uh You might also like Drive so fast, sound like the panoramic open Codeine toxic, that's my potion I got shawty from the low end, ayy, uh Hood bitch, but she get flewed out over oceans She just travel like she owed it She gon' give it to me, don't owe it, ayy, ayy  From L.A. to the low end In G5, I be slow motion, uh, uh, ayy But I throw it Stripper hoes and me the closest Ooh, ayy Copy, ayy Copy, ayy Copy, ayyEmbed",0.117,0.749,0.134,0.7686
44,44,LUCKI,,BILL BELLAMY,100BandXan,"Ayy, ayy (Just 100Band or 100BandXan?), ayy, ayy  Just met my exes right now, I sold her ecstasy I'm off these prop ups, girl, you snort the recipe You think I play, who got jokes? Look for Bill Bellamy  I'm all fucked up and highlighted, so you get the best of me I'm off some heavy drugs, feel like I weigh a bunch Take weight off your nigga bag, know your attitude a hunch Got what you want and need, go neck some college students It go from wants and needs, see y'all gone fuckin' truant Learn from my big homies, they taught me shake and bake If you ain't first you last, so number one a race , couldn't say that to my face Took ten Xans' strikin' numb, thought I fеlt that yesterday Ayy, ayy, ayy  Just met my еxes right now, I sold her ecstasy I'm off these prop ups, girl, you snort the recipe You think I play, who got jokes? Look for Bill Bellamy You think I play, who got jokes? Look for Bill BellamyYou might also likeEmbed",0.043,0.8,0.157,0.9598
45,45,LUCKI,X,Birdgang,LUCKI,"Niggas put they fucking stains on they mouth fam, real talk I dont know shit 'bout that dude Im so high, Im birdgang, feel me  I power dan-cing Watch how my mood switch Imma put you through hell for a month Straight for making me beg for you bitch I'll act all clueless, like who robbed you man Look at the smile on my face when you ask how I just bought these shoes man Say thank you then I'm off in the wind Like a corner store bag Y-3 belt for show Got the old ladies mad I forgot I had a show Standing on this corner man I’m a sadist, imma spend this whole check on Xans Getting older, moms surprise to see me sober Still running niggas over Jerome Bettis on my shoulders Started off with a few rocks, that wasn't shit Turn this whole thing to boulders Screaming fuck these hoes Down dusty roads Collecting golddust I know my purpose I know how bitches do She snort the right cut Her boyfriend scissor loose I just can't be the same I miss my train of thought I watched they whole rehearsal They don't know how they lost I just can't be the same I miss my train of thought I watched they whole rehearsal They don't know how they lostYou might also like2Embed",0.168,0.752,0.08,-0.9672
46,46,LUCKI,Freewave 2,Bloody Freestyle,DJ YoungKash,"Woah, woah aye Real talk bro Niggas think I'm on this other shit bro Im on the same shit you other niggas on bro I don't really be on the same pace but like, you know what I'm sayin' bro we can get up anywhere I'm just flexing for this Freewave shit, you know how I'm comin' Whoa, whoa, whoa, aye, whoa, whoa aye  Don't know what it is but you got me Imma fuck her friend, that’s what it come to Aye, I know he think he is but he not me Aye, I'm living on that edge no where to run to I came wit' my God and my gun too Double G's nigga make a funny move She gon' ride with me she don't fuck with you She gon' crash for me that what dummies do I'm all out of town hear my mans wylin Thinkin' 'bout them nights can't remember nun' Boy we know your home if some xans calling When it’s up for money boy ain’t shit fun  Whoa, whoa, whoa, aye Yeah I'm boolin' smokin' dope man it's me and Plu2o man, me and Ja Money man Ima' have like the oldheads over here in it, nigga better stop trippin' forreal But nah, fuck that negative shit, I only want positive Whoa, aye, aye You might also like Hidin' the valley 'cause my dope here Aye, and if she choose me then Kenny Chosen And I got this freebie 'cause he owe me I made double profit off your homie Aye, she gon' miss me up cause she regret me I only finesse you if you let me Percocet is Satan why you next to me Aye, her daddy bought her Benz I'm movin' next speed  Aye, Freewave we do this mane I just dropped nigga know Tryna, you tryna hide me All friendly kept and shit You tryna play it cool What can I say, I'm out though2Embed",0.179,0.692,0.129,-0.9629
47,47,LUCKI,,Blue Perc,,"Blue Perc' 30, I pop it After I do it, she jock it I don't know why they follow Hi-Tech, genie in a bottle Got Codeine in a bottle I'm up town with a model I just do it, he watch it Hop off a cliff, he copy I'm not into the extra Autumn, share the complexion 17, fade in a second I'm not saving a reverend Fuck who pay for some preference I got 'Tech in a desert Left my heart in a desert That ho gotta do better OohYou might also likeEmbed",0.016,0.892,0.092,0.7615
48,48,LUCKI,,BOOMIN',Plu2o Nash,"Nash Effect Shit(x6)  Tell yo friends to come shop with me I know yo old dealer selling that bull That nigga be talmbout he serving that heat Bossbaby serving that '96 Bulls And ain't no other dealer got more plug than me Charged up, with a tug-of-war type pull I'm like Mekhi Phifer I'm In Too Deep I just hope y'all come shop in this pool And every dealer saying how they stars in the dark How the fuck that work if they stars on the Moon? Don't try to rob me ever I got that thing on my side It's like the best man and I'm the fuckin groom So I ain't gotta talk about how my work suited I ain't got to mention none of that shit So I ain't got to talk how this pack so good They'll kill a friend for it like Rico and Mitch  I'm Boomin' Business high but I'm coolin' Cause niggas y'all Y'all keep ruining Ruining y'all minds and lives On Boomin' Shit .. Cause I'm Boomin' I keep it low key but I'm Boomin' I know the law all on my ass But they ain't going catch me Cause I'm just Boomin' You might also like Business going boom, boom, boom My line be going boom, boom, boom My Business going boom, boom, boom My line be going boom, boom, boom Shit ..1Embed",0.087,0.784,0.129,0.7635
49,49,LUCKI,Watch My Back,Bprint,​osyrisisrael,"Ayy, woah, ayy, ayy Ayy, woah, ayy Ayy, ayy Ayy, woah, ayy Ayy, ayy, ayy, ayy  I don't politic with children I chewed a million milligrams Why he popped the seal then? Can't buy it, it might not be him Who gon' get my deal then? Since they all scared of drugs and kids Nigga, where's the fun in this? I don't got no life to risk Dead boy status, I'm just here so they can tape this shit Tape her if you dog her, these hoes lying 'bout some sacred shit Mother and her daughter and my sister for a basic bitch Gave a ho my all and still complainin' 'bout some basic shit Face this shit, I can't Kick a habit, I won't What's bad for me, I do Purple cough prevent fluid Out of time and I knew it Froze before I got to it Action time, let's get to it I'm from the dash but you knew it, ayy, uh I'm the wrong nigga to bring home, ayy I'ma fall asleep at the dinner table, ayy I'm the wrong nigga to lean on, ayy I know it look as such but I'm not stable, ayy You might also like I can't politic with children I chewed a million milligrams Ayy, ayy, ayy, oohEmbed",0.141,0.815,0.044,-0.9685
50,50,LUCKI,FLAWLESS LIKE ME,BRAZY WEEKEND,BrentRambo & Synthetic & FLOWRENCY & M0RRIS,"Ayy (BrentRambo)  Ayy, ayy Ho probably stalk everybody I be around, ayy Ho probably stalk everybody I be around, that's the reason you won't see me out Give her the world, but she probably need the clout, give the world somethin' to read about I got a show, to the venue we en route, I was seein' where the lean about Miss Miami, I took 'bout sixty thou', bought twenty ones to drink 'em out Miss my ex, so I'm catchin' out stripper hoes 'cause they really make me think about her It's me and Macks and wе only come Matty Boy, another ten I ain't еven count, it  Friday mornin' they sent another bag, favorite ho get the other cash Fuck when a ho tryin to ruin my legacy, she be makin' my brothers mad Can't quit lean baby girl, what's best for me? I keep livin' my fuckin' rap I'm gettin' geeked up like I never been, like it will bring my brother back SRTs might be the death of me, so I'm paintin' that reaper black I'm in the mix baby girl, what's best for me? Bet you couldn't even read me that Give me your all like it was left for me, that shit still don't even out Livin' the shit I was dreamin' 'bout Richer the faker the people out Drivin' the car, should've read about Shop all the time and I'm spendin' out Love really out and I'm workin' for it I give out the shit I was sinnin' 'bout Wock' purple heart ain't no water water I can't be high if I'm leavin' now Wock' purple heart on the split, ho wanna come for the spill Shit You might also like Ayy, ayy Ho probably stalk everybody I be around, ayy Ho probably stalk everybody I be around, that's the reason you won't see me out Give her the world, but she probably need the clout Get her up, so I'm worried about I got a show, to the venue when you around I was seein' where the lean about Miss Miami, I took 'bout sixty thou', bought twenty ones to drink 'em out Miss my ex, so I'm catchin' out stripper hoes 'cause they really make me think about her It's me and Macks and we only come Matty Boy Another ten I ain't even countEmbed",0.113,0.793,0.094,-0.8265
51,51,LUCKI,,Bury Me / Luv Me*,TheCrazyPart," , baby girl you better mean it You should flex up like you love me Huh, aye, you know it, hey, aye  You should flex up like you love me Post a picture, make the caption something crazy, baby girl you better mean it You should flex up like you love me Bentley got a good heart, it's the lights, how you come out as conceited  Tell them niggas that you love me It went straight, play my music, tell 'em sorry, you know how to use it He just wanna bе like Lucki I'm geeked up like a tutor, shе said she missing someone, I can't use her I need percys in my tummy If not I'll probably lose it, she said she'll leave me before we do this I'm like Virgil, I just do it Put a new design to it, straight truck, I'm fortwo it In the car, I feel like LV Baby could you tell me, mask on, could you tell this Have my daughter, name her Melody She said she love me, not for a felony Pop a seal wait for the mail with me  came in, but it's hell with me Yo, aye, aye, huh You might also like You should flex up like you love me Post a picture, make the caption something crazy, baby girl you better mean it You should flex up like you love me Bentley got a good heart, it's the lights, how you come out as conceited You should flex up like you love me Post a picture, make the caption something crazy, baby girl you better mean it You should flex up like you love me  Ooh, huh You should flex up like you love me  love meEmbed",0.055,0.648,0.297,0.9978
52,52,LUCKI,,By Any Means (Ft. Spaceli Vietnam),Marcusbasquiat,"I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch ) I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch )  Gave my plug i won't spend it Save the blues All these perkys On ya forks , save the blues aye I don't throw up off the tans Saves the blues aye It's me and Sour Them back ends Beamer coupes aye I tell that hoe & in my friends We a troupe aye I'm always with them how i feel so alone aye I take New York cuz it remind me of home aye I never needed any hand , hold my own aye I'm in this function how i feel so alone aye Where them perkys , nigga give a dog a bone aye I put my heart in the cement Set and stoned aye You might also like I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch ) I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch )  Tell them hoes they ain't my friends Free the goats aye Aye yo lil dummy You on camera do the most aye 100 dolla cups we might spill, we don't toast aye Im hi tech papi , it ain't no pics Ima ghost aye You hit a party leave yo fears at the door aye Bro said keep coming , keep yo hands on they throat aye Said fuck them niggas You don't owe a nigga nothing aye He dash money, treat his sister like my mother aye I took a L because i cared them like my mother aye I told my brother i was stacking up this summer aye Now here we go , Here it is Would i do It I cannot fuck with the hate corns I want 2 of them I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch ) I got choppas Got the choppa With the beam This ain't whirl You ain't whirl This a dream Ima stack it revvy high by any means I be balling Should be drafted to a team ( Swish Bitch )Embed",0.119,0.801,0.079,-0.9733
53,53,LUCKI,,Calling You (Album Dates),BrentRambo,"Ayy, talking that shit from my heart but you ain't hear shit I say, ayy, ayy Talking that shit from my heart but you ain't hear shit I—, ooh, uh, ayy Talking that shit from my heart but you ain't hear shit I say I don't even watch your snaps when you go out of town, wanna make me feel away Annoying ass ho keep checking in, know how I'm feelin', but really, she in the way Ayy, I'm drivin' your dream car, thinkin' 'bout callin' you, ayy Ayy, I'm drivin' your dream car, thinkin' 'bout callin' you, uh, uh Gotta have feelings if I'm gon' argue with you, uh  Hollywood made me a man, R.I.P. crazy girls, LA, ayy Ho from  said she really Freebandz, see  in here everyday She postin' pictures and all of my fans ask for my album date, ayy Trade on me for a highlight reel, of course you gon' take the bait, ayy If it weren't for the drinks and the Percs', I'd be all for you, uh I'm drivin' your dream car, thinkin' 'bout hittin' the line, uh Sneaky lil' hoes tryna hurt me feelings, how you gon' let 'em take your job? Uh Blue lil' Roxy gon' boost my spirit, you'd think it was PayDay or sumn' Ayy, I'm in your dream car, thinkin' 'bout callin' you, uh Gotta be fake in the summer, workin' this ho like Vegas or sumn' She don't even know but she see it on me You gon' dial some paper, sumn' Kinda hurt me when he callin' you, got me wonderin' what AJ doin', uh, ayy  Ayy, talking that shit from my heart but you ain't hear shit I say, ayy, ayy Talking that shit from my heart but you ain't hear shit I—, ooh, uh, ayy Talking that shit from my heart but you ain't hear shit I say I don't even watch your snaps when you go out of town, wanna make me feel away Annoying ass ho keep checking in, know how I'm feelin', but really, she in the way Ayy, I'm drivin ' yo' dream car, thinkin' 'bout callin' you, uh Ayy, I'm drivin' yo' dream car, thinkin' 'bout callin' you, uh, uh Gotta have feelings if I'm gon' argue with youYou might also likeEmbed",0.204,0.737,0.059,-0.9974
54,54,LUCKI,,Call Me Whenever,Forza,"Ooh, uh, ayy, ayy She  gon' call me what she, uh, I won't, uh, ayy Yeah,  Molly, disrespect and the, uh, yeah Ayy, yeah, yeah, ayy, ayy, wait She gon' call me what she want, I don't answer, uh, ayy Molly,  disres-uh, yo, uh, uh Whoa,  whoa, ayy, yo, uh, uh, ayy  She gon' call me when she want, I won't answer, ayy, ayy Molly,  disrespect and the Fanta, ayy, ayy I'm gon' take these racks to a dancer, ayy, ayy He gon' take them flacks for the camera, ayy, ayy They see what they want and I can't stand it, ayy, ayy Sacrifice  my blood on the canvas, ayy, ayy Just so you can see what colors can be, ayy, ayy Don't want her, she acting like the fans be, ayy They act like they know me, I can't stand it, ayy, ayy Every time I meet 'em it's some random, ayy, ayy No capping, I'm Kobe with this Fanta, ayy, ayy No capping, I'm swerving through Atlanta, ayy I do what they want and they can't stand it, ayy, ayy She say what I want and I can't stand it, ayy, ayy I just counted 30 while my mans eat, ayy, ayy All of them don't need me for a damn thing They gon' watch whatever, tell 'em, ""Keep up,"" ayy, ayy Niggas talk forever then they freeze up It's just a couple months, what's this change of heart? It's just a couple bucks, what's this change of heart? Ayy, she gon', uh, yo, ayy, ayy, ayy She gon' call me what she want, I can't stand it, ayy, ayy Molly, disrespect and the Fanta, ayy Ayy, I'm loyal to the robbers and bandits You might also like Uh, yo, uh, yo, yo, uhEmbed",0.084,0.848,0.069,-0.8202
55,55,LUCKI,Body High,Can't Blame You (Ft. Ransah),Plu2o Nash,"(Nash Effect)  Heard my ex bitch feigning now she want some X I tell her exit, ho Why she stringing out she go look through our little texting Hope she all off the rope like watching Rey Mysterio wrestling ignore my ass to death but nah i'm lying she get the message My Aunt went crazy off the shit I do like every day My parents know where i'm going their siblings been paved the way Thanksgiving be like a circus, no magic just with their food And Granny made a meal for elephant in the room But don't care we're grown now, celebrate the low and high Those miss calls are like my hair the way that shit done grown out Where that fucking comb now i'm too fucking zoned out (too fucking zoned out)  Can't blame me for what happened last night I don't remember, can't except me to just man up and admit i'm acting different These school buses in Christmas got me thinking it's December (it's December)  Im trying to find someone to blame but I can only think of me I'm trying find something thats  still the same but everything changes in a blink When we play, we play for keeps niggas lame its to plain to see, I went from nicks from eights to keys in the matter of like a week, i'm trying to keep my pace smoke blunts to the face All this cake I chase all these hoes I break all this dough I make Can get blown it don't go in a safe I don't even got to say niggas already know when you great Man they know when you great we exposing the fake (fake ay, ay) It ain't shit but getting rich on my list of shit to do Ain't shit on my list of shit to prove 8 bricks and we payed em' 6 to move Do it slow if you rush, you get confused Getting bucks what the fuck is left to do I'm getting sucked by a bitch that just left her boo If its tucked then you feeling you press then shootYou might also likeEmbed",0.22,0.658,0.123,-0.9935
56,56,LUCKI,,Can't Go Like That,F1LTHY,"I can't, ay I can't, ay, I can't go like that Ay, ay, I can't, ay Ay, I can't, ay I can't go like that, don't trip off a hoe cause it go like that I can't, ay, ay, ay  I can't go like that, don't trip off a hoe cause it go like that I give her what she want when I lost it, said it's gon go right back I do what I want, buy what I want, cause my soul ain't happy Mud the only thing I need to see, but I get paid to travel I can't go like that, put tints on the rental cause i'm low like that Say this ain't Need For Speed, the Cayenne made to go slow like that Group home all I trust, when it came down to it they had my back Only do in sport beamer, listen to the growl cause the cat like that  200 then I do it, cop no opp do a cat like that It was trust, but it's ruined So much come when the racks look sad 2 plus 2 is death Take my heart when I get back Gotta watch for myself, one more move and I end up stabbed You might also like I can't go like that, don't trip off a hoe cause it go like that, man, ay, of course I can't go like that, don't trip off a hoe cause it go like that I give her what she want when I lost it, said its gon go right back I can't go like that, don't what, ay, I can't, ay, ay I can't go like that, don't trip off a hoe cause it go like that I do what I want, buy what I want, cause my soul ain't happy, ay, ay, ay I do what I want, buy what I want, cause my soul ain't happy, ay, ay, ay I do what I want, buy what I want, cause my soul ain't happy I can't go like that, don't trip off a hoe cause it, ay I can't go like that, don't trip off a hoe cause it, ay I can't go like that, don't trip off a hoe cause it, ayEmbed",0.23,0.713,0.057,-0.9967
57,57,LUCKI,,Chalk Zone,Plu2o Nash & Adio,"I been spazzing out All these chemicals And my brain got me crazy now You should help me out And not help me at all This shit  is drivng me crazy now As long as I don't crash it can drive me ion wanna Fell victim to my stash again I don't need no crappy dealer I can sell me what I wanna Fell victim to my stash again Cause I got problems  Solved it  didn't have to hate Mountains after mountains, I'm just climbing till the days gone Played on all these tables I'm just hittin' for that 8-ball Cut through all these cables, I don't really like to save bombs Don't let go, don't let up, this highway too worth it I get all  to frame that up, its too picture perfect Likе I can't let go, won't let up, now that I'm too nervous But I won't gеt up, won't straight that up, this too pure to perm it I'm like  I'm so chalk zone crazy Race it up and tell 'em fuckin' mark cause they can save it I'm so chalk zone crazy Race it up and tell 'em fuckin' mark cause they can save it You might also like Pulse Again Like God I know this shit a sin But it's been lovely in my soul So please loosen up I followed all your rules, even did all that stupid stuff Because I need this shit Way that I breakdown I probably need a fix Decent shit The way you see I stand you probably need to trip Call with it by my friends and now they think that they can help me Just caught up in this life of drugs and rap, its like belly You can call that what you want it I just want it when I need it And i need it kinda often I be off it when I'm dreaming You can't even blame me When I'm off it I be dreaming This shit pass me closer to the sun I feel like Nash in Phoenix  Love it, breathe it, sneeze it, stat Love it, stuff it, can't leave it, its sad I say love it, breathe it, sneeze it, stat Cause I love it, stuff it, can't leave it, its sad I'm so chalk zone crazy Race it up and tell 'em fuckin' mark cause they can save it I'm so chalk zone crazy Race it up and tell 'em fuckin' mark cause they can save itEmbed",0.169,0.656,0.175,0.2604
58,58,LUCKI,,Charli Bmore,Plu2o Nash,"“Is not a image” (Nash Effect) “My intentions where never to be brought out as ‘oh Charli Baltimore’ Rapper/Super Model like, I can’t help how I look” I'm truly tthe shit, of course i'm not new to this shit dummy Promethazine Prince, ay, oh, ay  And my money right And my truck a sport, (SRT's, Hellcats, all that dawg) Raw like Monday night Gazi keep her spoiled Think i'ma fund her life My new bitch adore it My old bitch abhor it (Aye how want it? Staying down that shit really here)  Nah it ain't a straight, but the engine roar,  (vroom Vroom Vroom) Ain't been out of state, (like aye catch up nigga) Brought my bitch on tour Rich off Apple Music High off purple fluid No codeine no sleep I keep dreamin' lucid And my money right, oh, ay, ay You might also like And my money right And my truck a sport Raw like Monday night Raw like Monday night (the fake, the real, for all)  My brothas get it just like me, I don't even say that just, I don't even say that just to make them feel good It’s really over here on this side Dash money EFG Stick together like the group home but you knew that Promethazine Prince “For the love of money definitely was not an anthem for me growing up, I watched a lot of things that, I was really happy about and enthused about fall apart you know what I’m saying?”Embed",0.11,0.696,0.194,0.9819
59,59,LUCKI,,CHOLOS,Imfamous Legends,"While I'm sitting in this veno Listening to me though Hearing for all my damn mistakes 3 days up in a row up in these chinos Buyin' drugs with chinos Block em when he find out they fake I dropped out of school when I was 16 Don't regret shit Makes the best of me like 6 rings Met this lil bitch Told me ""Lucki you a charm, wanna put you on my arm"" I got fucked up, ain't seen the bitch since I got a big ego, blame it on Chicago  with this ego so give up all yo product Hang with the victims and all y'all ass suspect Taking all ya jewelry and I don't care who judge that My mama want her son back and I just want the sun back Stars too bright up in the dark, who could love that Money falling off the temp tree, where the love at Making bird calls for the bread where the lugs at Baby you ain't know, I'm a criminal, nimi nimi nal Say you love me well you in it now, you a witness now No big cares, man no kid around, listen sit around This the story how the sniffer hound, went and sniffed the mound Ask my dad how he keep cool, trying to be like him He say ""Bossy im a good actor"" never be like Kim What talent? I'm the X- Factor, show me why you here Boy what happen? you just dropped the ball, you a Charles Tillman I been plotting on yo pockets, it's a upcoming game Bossy D- Bo, better tuck ya fucking chain Still got the rocks boy my first name Dwayne Bossy D-Bo, better tuck ya fucking chain Aye (7x) Outro Cholos, Cholos, Chinos,allatYou might also likeEmbed",0.122,0.706,0.172,0.9451
60,60,LUCKI,The World is Lucki’s,Chosen One,Wavywess & Okami & BrentRambo,"Ain't nothing but time on my hands And makin' back money that I couldn't wait to spend Gettin' high with demons, tellin' God I repent Lookin' at me for plans 'Cause, Lucki, you the chosen one You know don't nobody owe you nothing Gave her access to your soul for nothing I seen my favorite friends foldin' up That's 'cause, Lucki, you the chosen one  Two times two equals fuck niggas That's how you gon' die because you trust niggas They crazy, but when you love 'em, then you stuck with 'em Codeine, but blood thicker, what the fuck you sober for? Same niggas jerkin' turned to Chiеf Keef I made my first hundred, they wantеd to be me Ayy, Ghazi with a mill', only time will tell SoundCloud rapper got the majors tryna buy and sell Wish it was two of me, she miss me but she through with me She see all this money, bitch, don't ask me 'bout no jewelry That's just what she knew of me, only love the newer me Fuck it, ayy  Lucki, you the chosen, uh, ayy That's 'cause, Lucki, you the chosen one You know don't nobody owe you nothing That's 'cause, Lucki, you the, uh, ayy Lucki, you the chosen one You know don't nobody owe you nothing Gave her access to your soul for nothing I seen my favorite friends foldin' up That's 'cause, Lucki, you the chosen one Ain't nothing but time on my hands And makin' back money that I couldn't wait to spend Gettin' high with demons, tellin' God I repent Lookin' at me for plans 'Cause, Lucki, you the chosen oneYou might also like1Embed",0.153,0.747,0.1,-0.9489
