,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
58,58,Ellie Goulding,Easy Lover (The Remixes) [New Edition],Easy Lover (Four Tet Remix),Four Tet,"Oh, mm Oh, we're still attached Oh, we're still a match Oh Oh, mm Oh, we're still attached I'm still foolishly in love with you (Oh, mm) Just like all the other girls you promised I can't stop believin' you want me (Oh, we're still attached) I'm still foolishly in love with you (Oh, we're still a match) Just like all the other girls you promised I can't stop believin' you want me (Oh) I'm still foolishly in love with you (Oh, mm) Just like all the other girls you promised I can't stop believin' you want me (Oh, we're still attachеd) I'm still foolishly in love with you (Oh, we're still a match) Just likе all the other girls you promised I can't stop believin' you want me (Oh) ""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, mm) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh, we're still attached) You might also like""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, we're still a match) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh) ""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, mm) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh, we're still attached) ""Everything that's easy ain't worth it Everything that's worth it ain't gon' be easy"" (Oh, we're still a match) I made mistakes you can't say that I repeated Wouldn't still be here— It was never easy, lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young It was never easy, lover I just wanted you to hold, hold me closer Yet you always seemed to go even further We are only young, we are only young (Hey, hey, yeah) And I've been walkin' in a straight line, fightin' this again (Oh, mm) But every time I leave, you pull me back in Easy lover (Oh, we're still attached) Keep it cool on me (Oh, we're still a match) Don't be cruel to me 'Cause I know you've done it before (Oh) Easy lover Keep it cool on me (Oh, mm) Give it all to me 'Cause I know you've done it before (Oh, we're still attached) Easy lover (Oh, we're still a match) Easy lover (Oh) I'm still foolishly in love with you (Oh, mm) Just like all the other girls you promised I can't stop believin' you want me (Oh, we're still attached) I'm still foolishly in love with you (Oh, we're still a match) Just like all the other girls you promised I can't stop believin' you want me (Oh) ""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, mm) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh, we're still attached) ""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, we're still a match) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh) ""Everything that's easy ain't worth it (I'm still foolishly in love with you; oh, mm) Everything that's worth it ain't gon' be easy"" (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (I can't stop believin' you want me; oh, we're still attached) ""Everything that's easy ain't worth it (I'm still foolishly in love with you) Everything that's worth it ain't gon' be easy"" (Oh, we're still a match) (Just like all the other girls you promised) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (Oh) ""Everything that's easy ain't worth it (Oh, mm) Everything that's worth it ain't gon' be easy"" I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (Oh, we're still attached) ""Everything that's easy ain't worth it Everything that's worth it ain't gon' be easy"" (Oh, we're still a match) I made mistakes you can't say that I repeated Wouldn't still be here if I needed you (Oh) ""Everything that's easy ain't worth it Everything that's worth it ain't gon' be easy"" I made mistakes you can't say that I repeated Wouldn't still be here if I needed you ""Everything that's easy ain't worth it Everything that's worth it ain't gon' be easy"" I made mistakes you can't say that I repeated Wouldn't still be here if I needed youEmbed",0.122,0.639,0.24,0.999
59,59,Ellie Goulding,Easy Lover (The Remixes) [New Edition],Easy Lover (Jax Jones Remix),Jax Jones & Greg Kurstin,"Easy lover, easy lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young  Easy lover Keep it cool on me Don't be cruel to me 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me 'Cause I know you've done it before  Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah) 'Cause I know you'vе done it before Easy lovеr (Ah, ah, ah) Easy lover (Ah, ah, ah)  Easy lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young You might also like Easy lover Keep it cool on me Don't be cruel to me 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me, all to me, all to me, me Easy lover 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me, give it all 'Cause I know you've done it before  Easy lover (Ah, ah, ah) (Easy lover, easy, easy lover, easy) Easy lover (Ah, ah, ah) (Easy lover, lover, easy lover, easy) Easy lover (Ah, ah, ah) (Easy lover, easy, easy lover, easy) Easy lover (Ah, ah, ah) (Easy lover, no oh, easy lover, no oh) Easy LoverEmbed",0.012,0.448,0.54,0.9996
60,60,Ellie Goulding,Today’s Hits: September 2022 (DJ Mix),Easy Lover (Mixed) (Ft. Big Sean),,"It was never easy, lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young It was never easy, lover I just wanted you to hold, hold me closer Yet you always seemed to go even further We are only young, we are only young  And I've been walkin' in a straight line, fightin' this again But every time I lеave, you pull me back in  Easy lover Keep it cool on mе Don't be cruel to me 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me 'Cause I know you've done it before  Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah) You might also like Ayy (Hey), ayy (Hey, yeah), look Time gone, passed, but all of these feelings hadn't (Oh, mm) You know that life that we pictured, I still imagine (Still) A whole city in between us and we still attached (Attached) You used to have so many layers 'til I peeled 'em back (Back) (Oh, we're still attached) I see the fire in your eyes, that mean we still a match (Oh, we're still a match) You think you better off without me, but it isn't facts (Facts) Okay, you mad at me, I had to man up, you know, and change the whole mentality (Oh) I'm hung up on the pictures that you sent me, made a gallery (Woah) Captions be about me but not at-ing me Don't understand these type of things (What?) I don't understand these type of games And I know they say that ""Everything that's easy ain't worth it And everything that's worth it ain't gon' be easy"" I made mistakes you can't say that I repeated I wouldn't still be here if I didn't need you (Needed you)  Easy lover, oh (Ah, ah, ah) Keep it cool on me Don't be cruel to me (Ah, ah, ah) 'Cause I know you've done it before Easy lover (Ah, ah, ah) Keep it cool on me Give it all to me, yeah (Ah, ah, ah) 'Cause I know you've done it before Easy lover (Ah, ah, ah) (Easy lover, easy) Easy lover (Ah, ah, ah) (Easy, easy lover) 'Cause I know you've done it before Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah)  (Ah, ah, ah) Easy lover (Ah, ah, ah)Embed",0.261,0.671,0.068,-0.9983
61,61,Ellie Goulding,Easy Lover (The Remixes),Easy Lover (Navos Remix) (Ft. Big Sean),Greg Kurstin,"It was never easy, lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young It was never easy, lover I just wanted you to hold, hold me closer Yet you always seemed to go even further We are only young, we are only young  And I've been walkin' in a straight line, fightin' this again But every time I leave, you pull me back in  Easy lover Keep it cool on me Don't be cruel to me 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me 'Cause I know you've done it before Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah) You might also like Easy lover-ver Lover-ver —Ver-ver Easy lover-ver (Ah, ah, ah) Lover-ver —Ver-ver (Ah, ah, ah) Easy lover (Ayy)  Time gone, passed, but all of these feelings hadn't You know that life that we pictured, I still imagine A whole city in between us and we still attached You used to have so many layers 'til I peeled 'em back I see the fire in your eyes, that mean we still a match You think you better off without me, but it isn't facts Okay, you mad at me, I had to man up, you know, and change the whole mentality I'm hung up on the pictures that you sent me, made a gallery Captions be about me but not at-ing me Don't understand these type of things I don't understand these type of games And I know they say that ""Everything that's easy ain't worth it And everything that's worth it ain't gon' be easy"" I made mistakes you can't say that I repeated I wouldn't still be here if I didn't need you It's gone too far, I'm too deep, I can't sleep I'm still foolishly in love with you Just like all the other girls you promised I can't stop believin' you want me And you're foolishly in love But you're not, so I take a shot  Easy lover Keep it cool on me Give it all to me 'Cause I know you've done it before Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah)  Easy lover-ver Lover-ver —Ver-ver Easy lover-ver (Ah, ah, ah) Lover-ver —Ver-ver (Ah, ah, ah) Easy loverEmbed",0.234,0.675,0.09,-0.9965
62,62,Ellie Goulding,,Easy Lover (Solo),Greg Kurstin,"It was never easy, lover When you've given all you've got to each other And then every time, it's harder to recover We are only young, we are only young It was never easy, lover I just wanted you to hold, hold me closer Yet you always seemed to go even further We are only young, we are only young  And I've been walkin' in a straight line, fightin' this again But every time I lеave, you pull me back in  Easy lover Keep it cool on mе Don't be cruel to me 'Cause I know you've done it before Easy lover Keep it cool on me Give it all to me 'Cause I know you've done it before  Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah) You might also like To be honest, if we were able To be together, it'd be somethin' fatal But I need your touch right here on the table We are only young, we are only young  And I've been walkin' in a straight line, fightin' this again But every time I leave, you pull me back in  Easy lover Keep it cool on me (Keep it cool on me) Don't be cruel to me 'Cause I know you've done it before (Know you've done it before) Easy lover Keep it cool on me (Keep it cool on me) Give it all to me (Keep it cool me, yeah) 'Cause I know you've done it before  Easy lover (Ah, ah, ah) (Easy lover, easy) Easy lover (Ah, ah, ah) (Easy, easy lover) 'Cause I know you've done it before Easy lover (Ah, ah, ah) (Easy, easy lover) Easy lover (Ah, ah, ah) It's gone too far, I'm too deep, I can't sleep I'm still foolishly in love with you Just like all the other girls you promised I can't stop believin' you want me And you're foolishly in love But you're not, so I take a shot  Easy lover, oh (Ah, ah, ah) Keep it cool on me Don't be cruel to me (Ah, ah, ah) 'Cause I know you've done it before Easy lover (Ah, ah, ah) Keep it cool on me Give it all to me, yeah (Ah, ah, ah) 'Cause I know you've done it before  Easy lover (Ah, ah, ah) (Easy lover, easy) Easy lover (Ah, ah, ah) (Easy, easy lover) 'Cause I know you've done it before Easy lover (Ah, ah, ah) Easy lover (Ah, ah, ah)Embed",0.325,0.541,0.134,-0.9988
63,63,Ellie Goulding,,Electricity,,"I walked fast, think I walked for hours I got to a lake and threw my phone in We found love, higher than towers But you have to jump Get a taste of the old times  Her eyes were green and mine are brown She’s in your dreams, wearing a crown What is this greed all over you Why did I bleed this blood for you?  I feel electricity (From my head to my toes) Beautiful simplicity (What a high way you chose) I feel electricity  You wrap me tightly around your fingers Same hands, clinging to her When we met, you said this could be dangerous You can’t brace yourself for this kind of hurt You might also like How does it feel to kill someone Took the light from me, you set the sun Who will i be, without deceit Drop to my knees for honesty  I feel electricity (From my head to my toes) Beautiful simplicity (What a high way you chose) I feel electricity  I am proud on myself for forgiving what you’ve done Now I can move on I can overcome (I can overcome) I am proud I walked away, when all I wanted was to stay Now I can move on It’s a brand new day (brand new day) I am proud on myself for forgiving what you’ve done Now I can move on I can overcome (It’s a brand new day) I am proud I walked away, when all I wanted was to stay Now I can move on It’s a brand new day I feel electricity Beautiful simplicity I feel electricityEmbed",0.067,0.731,0.201,0.9909
64,64,Ellie Goulding,,Emergency,,"And birds, peek down cos of clouds I wish the time was to appear So I can pierce my hands up here Now I feel much better, your things In my lifetime, yes it's unfortunate It's your doing not mine There's always a place you forget Always a time you smoke too many a cigarette I've seen ruins before so I've come to expect it Emergency exit, emergency exit, please I've had a million conversations So why don't I know more My tongue is long but narrow I should have seen this come before Cos the people I converse with Don't know what it is to live So I take away a few facts A dragonfly, on the tracks Oblivious, oblivious, oblivious, oblivious Oblivious, oblivious, oh they are cos You might also likeThere's always a place you forget Always a time you smoke too many a cigarette I've seen the ruins before so I've come to expect it Emergency exit, please, please, please, please, please I need something stronger I need something stronger I need something stronger I need something stronger I need something stronger I need something stronger There's always a place you forget Always a time you smoke too many a cigarette And I've seen the ruins before so I've come to expect it Emergency exit, emergency exit, pleaseEmbed",0.13,0.695,0.175,0.8968
65,65,Ellie Goulding,,Escalante,,"Your temper's gettin' older Where are you going to? Are you trying to take off it? My heart is always searching But you're not climbing Carry up to me (Escalante) Hold the air I breathe (Escalante) What you say you said? (Escalante) A steep mountain And your stones were stained with my poison Escalante The whole shit is coming back from me A fingerprint decayed with hate If you love me, you should show me How to reconsider what I did Take me again, again and again To the place where there's no dark I can't steal your sight again But I can kill you in the dark Carry up to me (Escalante) Hold the air I breathe (Escalante) What you say you said? (Escalante) A steep mountain And your stones were stained with my poison Escalante You might also likeCarry up to me (Escalante) Hold the air I breathe (Escalante) What you say you said? (Escalante) A steep mountain And your stones were stained with my poison Again and again Carry up to me (know you know it) Hold me, hold me (I'm feeling empty) What do we have done (breaking the relief) A steep mountain, and you know I love it EscalanteEmbed",0.174,0.737,0.089,-0.9677
66,66,Ellie Goulding,Lights,Every Time You Go,Starsmith,"Every time you go (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh) Every time you go (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh)  It starts with a picture And it sits in your frame And we part with a letter And it ends in my name And it starts with forever And it ends with a touch And I know that you're clever And I don't ask for much (Ooh)  Maybe we forgot all the things we are when we are together (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh)  You said I'm arresting You said I had heat I really thought that we'd go further The second time we meet 'Cause I'm tired of trying to keep you All I want to do is sleep And perhaps, when I'm sleeping You'll get back on your feet (Ooh) You might also like Maybe we forgot all the things we are when we are together  Wake me up, wake me up Stop my fall (Every time you go) Tape me up, then break me up Ever so gently When I'm at my weakest (It's not so hard) Every time you go  (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh) (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh)  I run out to meet you When I knew a storm had come And I felt the rain on your face And the damage you had done I know what you're thinking It will never be the end And when the storm is over You won't see me again (Ooh)  Didn't know the price I paid for all the times I stayed When we were together Wake me up, wake me up Stop my fall (Every time you go) Tape me up, then break me up Ever so gently When I'm at my weakest (It's not so hard)  Maybe we forgot, are we awake, or not? (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh) Maybe we forgot, are we awake, or not? (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh) Maybe we forgot, are we awake, or not? (Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh) Or maybe we forgot  Wake me up, wake me up Stop my fall (Every time you go) Tape me up, then break me up Ever so gently When I'm at my weakest Wake me up, wake me up Stop my fall (Every time you go) Tape me up, then break me up Ever so gently When I'm at my weakest (It's not so hard) Every time you go3Embed",0.071,0.859,0.069,-0.2292
67,67,Ellie Goulding,Halcyon (Deluxe Version),Explosions,John Fortis,"You trembled like you'd seen a ghost And I gave in I lacked the things you need the most You said, ""Where have you been?"" You wasted all that sweetness to run and hide I wonder why I remind you of the days you poured your heart into But you never tried  I've fallen from grace Took a blow to my face I've loved and I've lost I've loved and I've lost  Explosions On the day you wake up needing somebody And you've learned It's okay to be afraid, but it will never be the same It will never be the same  You left my soul bleeding in the dark So you could be king, ah The rules you set are still untold to me And I've lost my faith in everything You might also like The nights you could cope Your intentions were gold But the mountains will shake I need to know I can still make  Explosions On the day you wake up needing somebody And you've learned It's okay to be afraid, but it will never be the same  And as the floods move in And your body starts to sink I was the last thing on your mind I know you better than you think 'Cause it's simple, darling I gave you a warning Now everything you own Is falling from the sky in pieces So watch them fall with you In slow motion I pray that you'll find peace of mind And I'll find you another time I'll love you another time Explosions On the day you wake up needing somebody And you've learned It's okay to be afraid, but it will never be the same26Embed",0.091,0.733,0.176,0.9867
68,68,Ellie Goulding,,Eyes On Me (Ft. J Balvin),,"Something been missing from my life I’ve been feeling strange Like my body’s taking over I still remember your taste from the other night Where do you go, when your not with your friends Do you wanna talk? (Chorus) Put that ice on me, cause All these eyes on me, but You know its not that easy I just want it from you I’m feeling this tequila Y te quiero, mira They wanna dance with me, but I just want it from you You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) I just want from you You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) (Yeah) I just want it from you You might also likeVerse (J Balvin)     (Chorus) Put that ice on me, cause All these eyes on me, but You know its not that easy I just want it from you (J Balvin Spanish Line) You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) I just want from you You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) (Yeah) I just want it from you (Bridge) Something been missing from my life I’ve been feeling strange Like my body’s taking over I still remember your taste from the other night Where do you go, when your not with your friends Do you wanna talk? (Chorus) Put that ice on me, cause All these eyes on me, but You know its not that easy I just want it from you I’m feeling this tequila (Spanish line) They wanna dance with me, but I just want it from you You You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) I just want from you You (put your eyes on me) You (put your eyes on me) You (put your eyes on me) (Yeah) I just want it from youEmbed",0.063,0.837,0.1,0.5291
69,69,Ellie Goulding,,Father,,"Opened up a box of you Piece of paper or two With my name written on it, and a question mark Who is this girl that I’ve made? ‘Cause I’ve been kept in the dark  And I’ve seen you once, Father In the fear of your belts and leather And you were just about to tempt her, and There was distance You're my spout resistance And I can't believe that you still don’t know me ‘Cause I am a mystery  So I separated all the things that I have hated With the victories I’ve won And the biggest one was you You don’t know my street or the size of my feet or Or the time it took to grow ‘Cause Father these are things you should know These are things you should know  Knocked the breath right out of you But what’s a brown-eyed girl to do? When her future lies on chasing paper And all I get from you is; “You’re so clever"" and ""I’ll see you later.” And I just can't hide my frustration When there’s so much more you could have done Like given me hope and attention instead of ignore No I don’t mind, no, I don’t mind because he is just a boy Cause we are children We are merely children And he is just a boy You might also likeEmbed",0.088,0.829,0.082,-0.1251
70,70,Ellie Goulding,Carols Covered 2022,Fields Of Gold,Max Cooke,"Ooh, ooh, ooh  You'll remember me when the west wind moves Upon the fields of barley You'll forget the sun in his jealous sky As we walk in fields of gold  So she took her love for to gaze awhile Upon the fields of barley In his arms she fell as her hair came down Among the fields of gold  Will you stay with me? Will you be my love? Among the fields of barley We'll forget the sun in his jealous sky As we lie in fiеlds of gold  I never made promisеs lightly And there have been some that I've broken But I swear in the days still left We'll walk in fields of gold We'll walk in fields of gold You might also like  I never made promises lightly And there have been some that I've broken But I swear in the days still left We'll walk in fields of gold We'll walk in fields of gold  Ooh, ooh, ooh  Many years have passed since those summer days Among the fields of barley See the children run as the sun goes down Among the fields of gold  You'll remember me when the west wind moves 'Pon the fields of barley You can tell the sun in his jealous sky When we walked in fields of gold When we walked in fields of gold When we walked in fields of goldEmbed",0.088,0.83,0.081,0.032
71,71,Ellie Goulding,Under the Sheets EP,Fighter Plane,Starsmith,"Roller coaster, heart pound Fears overplayed Two left feet emergency Wide open space Catch my tail Fishing net Fold up my frown Take the rage And smooth it out Stick to my skin Paper mache face to live in Same view to paint Watercolour your name Face your mistakes (You will never have to feel that way again) Oil your chains, under rate (You will never have to feel that way again) Read every page Press the dents, fighter plane I held the fort, and I swung my sword I have muted the screams I have broken the falls oh I have fought, and I swung my sword I have muted the screams I have broken the falls You might also likeFighter Plane Fly away!1Embed",0.183,0.805,0.012,-0.9674
72,72,Ellie Goulding,Halcyon (Deluxe Version),Figure 8,I See MONSTAS,(Take it all away)  Breathe your smoke into my lungs In the back of the car with you I stare into the sun Still not too old to die young  But lovers hold on to everything And lovers hold on to anything  I chase your love around a figure eight I need you more than I can take You promise forever and a day And then you take it all away-way-way-way-way And then you take it all away-way-way-way-way  Place a kiss on my cheekbone Then you vanish me I'm buried in the snow But something tells me I'm not alone You might also like But lovers hold on to everything And lovers hold on to anything  I chase your love around a figure eight I need you more than I can take You promise forever and a day And then you take it all away-way-way-way-way And then you take it all away-way-way-way-way  So lovers hold on to everything And lovers hold on to anything So lovers hold on to everything And lovers hold on to anything  I chase your love around a figure eight I need you more than I can take You promise forever and a day And then you take it all away I chase your love around a figure eight I need you more than I can take You promise forever and a day And then you take it all away-way-way-way-way-way-way And then you take it all away-way-way-way-way14Embed,0.009,0.705,0.286,0.998
73,73,Ellie Goulding,,Figure 8 - Breakage's Crenshaw & Adams Mix,,In the back of the car with you I stare into the sun Still not too old to die young But lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Place a kiss on my cheekbone Then you vanish me I'm buried in the snow But something tells me I'm not alone But lovers hold on to everything You might also likeAnd lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Away... (Then you take it all away) So lovers hold on to everything And lovers hold on to anything So lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Away... (Then you take it all away) Away...Embed,0.01,0.686,0.304,0.9978
74,74,Ellie Goulding,,Figure 8 - french fries club mix,,In the back of the car with you I stare into the sun Still not too old to die young But lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Place a kiss on my cheekbone Then you vanish me I'm buried in the snow But something tells me I'm not alone But lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Away... (Then you take it all away) So lovers hold on to everything And lovers hold on to anything So lovers hold on to everything And lovers hold on to anything You might also likeI chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away I chase your love around a figure 8 I need you more than I can take You promise forever every day Then you take it all away Away... (Then you take it all away) Away...Embed,0.01,0.687,0.303,0.9978
75,75,Ellie Goulding,,Figure 8 - Radio Edit,,In the back of the car with you I stare into the sun Still not too old to die young But lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever and a day And then you take it all away Place a kiss on my cheekbone Then you vanish me I'm buried in the snow But something tells me I'm not alone But lovers hold on to everything And lovers hold on to anything I chase your love around a figure 8 I need you more than I can take You promise forever and a day And then you take it all away Away... (Then you take it all away) So lovers hold on to everything And lovers hold on to anything So lovers hold on to everything And lovers hold on to anything You might also likeI chase your love around a figure 8 I need you more than I can take You promise forever and a day Then you take it all away I chase your love around a figure 8 I need you more than I can take You promise forever and a day Then you take it all away Away... (Then you take it all away) Away...Embed,0.009,0.69,0.301,0.9978
76,76,Ellie Goulding,,Figure 8 - Xilent Remix,,"Breathe your smoke into my lungs In the back of the car with you I stare into the sun Still not too old to die young  The lovers hold on to everything And lovers hold on to anything And lovers hold on to everything And lovers hold on to anything  And then you take it all away And then you take it all away...  I chased your love around a figure 8 I need you more than I can take You promised forever and a day And then you take it all away I chased your love around a figure 8 I need you more than I can take You promised forever and a day And then you take it all away...  Place a kiss on my cheekbone Then you vanish me, I'm buried in the snow But something tells me I'm not alone You might also like But lovers hold on to everything And lovers hold on to anything  I chased your love around a figure 8 I need you more than I can take You promised forever and a day And then you take it all away I chased your love around a figure 8 I need you more than I can take You promised forever and a day And then you take it all away...Embed",0.011,0.761,0.228,0.9934
77,77,Ellie Goulding,Brightest Blue (Digital Edition),Flux,Joe Kearns,"Remember me in a simple way, not what I did or said When I think of you now, I just think of the day we met Don't forget me, like I didn't care Yeah, I stole from myself just to make you complete  (Flux, flux) I don't think you have the patience I don't think you know the difference (Flux, flux) And I don't want cute imitations I know you wanted to save me  And I'm still in love with the idea of loving you It's a state of flux, but it's not enough And I'm still in love with the idea of loving you It's a state of flux, I just keep holding on  Would you be taking me higher? Would we be living as liars? I wanna know, I wanna know  When the memories pack up and leave, it will set me free All those days on the beach will be washing away from me I will keep you secretly just to keep the peace Keep steering this ship through the dark and the stormy seas You might also like (Flux, flux) I should be counting my blessings Staying safe in confusion (Flux, flux) And maybe I'm learning my lesson I know you wanted to save me  I'm still in love with the idea of loving you It's a state of flux, but it's not enough And I'm still in love with the idea of loving you It's a state of flux, I just keep holding on  Would you be taking me higher? Would we be living as liars? I wanna know, I wanna know Would we be living in Camden? Getting a ticket to your band? I wanna know, I wanna know  Ooh, ooh, ooh, ooh Ooh, ooh, ooh Oh, I'm still in love with the idea of loving you (Oh, with the idea) It's a state of flux (It's a state of) But it's not enough (It's not enough) I'm still in love with the idea of loving you It's a state of flux, I just keep holding on (Oh, I just keep holding on) I'm still in love with the idea of loving you It's a state of flux, but it's not enough (Oh, I'm still in love) I'm still in love with the idea of loving you It's a state of flux, I just keep holding on12Embed",0.051,0.702,0.247,0.9987
78,78,Ellie Goulding,,Fly,John Fortis,"In the window Faces staring right past me They're on a date, feeling happy And I go in there and sit with them Make them laugh And be normal For an hour and a half Someone's tired But not mine  Cause I just fly, fly, fly Only fly, fly, fly When things are moving so fast You don't have to take them in When you're falling up high You don't even have to think about it About it  Know every station off by heart Never get off Just go back to the start of my journey And I'm never as young as I want to be I think I'll never worry You might also like If I fly, fly, fly I'll just fly, fly, fly When things are moving so fast You don't have to take them in When you're falling up high You don't even have to think about it About it  Some day the sky will run out The ground will pull me back down Back to thinking straight Never being late for love that I haven't found  But maybe I should try Maybe I should try  I bet he's heavy I feel weak Talk to people But they don't speak Always moving, but I still don't know where I'm going But that's okay, because I'll fly, fly, fly I'll just fly, fly, fly When things are moving so fast You don't have to take them in When you're falling up high You don't even have to think  I just flyEmbed",0.097,0.814,0.089,-0.4751
79,79,Ellie Goulding,,Forgotten Fields,Ellie Goulding & Kevin Beber,"Yet they're all around Like air, like air, we like Not making a sound Not making a sound Not making a single sound Yeah.. Dreams... oh oh.. So many people are lost The signs are pushed Down into the ground And I am a single dot That moves around With the others.. The people who pretend To be real people All broken and unreal The thing that breaks us And things that heal.. No..You might also likeEmbed",0.082,0.769,0.149,0.6808
80,80,Ellie Goulding,,Four Love Songs,Lili Tarkow-Reinisch,"But you're wearing shades and your eyes look real dark underneath Baby I'm worried you'll get it wrong for me There's four love songs so which one did you write for me? Baby you haven't been getting along with me If you play the song, I know whether to stay or cry or leave In the first song you love me, but you don't think I love you In the second I love you but you leave In the third song you're confused til the day I set you free On the fourth, someone else is loving me, loving me Baby I'm waiting to hear your song for me Cuz there's been delays since I asked if you're in love with me And baby the songs you write are not happy I can't find a line like ""I love you"" and ""you love me"" Baby I no longer think you belong to me So I got the song, but you lost the girl, goodbye from me In the first song you love me, but you don't think I love you In the second I love you but you leave In the third song you're confused til the day I set you free On the fourth, someone else is loving me, loving me Baby I'm worried you'll get it wrong for me There's four love songs, so which one did you write for me? You might also likeAnd in the first song you love me, but you don't think I love you In the second I love you but you leave In the third song you're confused til the day I set you free On the fourth, someone else is loving me, someone else is loving meEmbed",0.11,0.569,0.321,0.9987
81,81,Ellie Goulding,Halcyon Days (Deluxe Edition),Goodness Gracious,Greg Kurstin,"I lost the signal and put you away Swore upon the sun I'd save you for a rainy day Loosened the noose, then let go of the rope I know if it's never coming back, it has to go  I keep calling your name (Keep calling your name) I wanna hold you close, but I never wanna feel ashamed So I keep calling at night (Keep calling at night) I wanna hold you close, I just never wanna hold you tight  Goodness gracious, I can't seem to stop calling if off Calling it off just to keep crawlin' to your arms Goodness gracious, I can't seem to stop calling it off Calling it off just to keep crawlin' to your arms  I found the weakness and put it to play Swore upon the stars I'd keep you till the night was day Shake my head dizzy so I'll never know You said if you're never coming back, you have to go  I keep calling your name (Keep calling your name) I wanna hold you close, but I never wanna feel ashamed So I keep calling at night (Keep calling at night) I wanna hold you close, I just never wanna hold you tight You might also like Goodness gracious, I can't seem to stop calling it off Calling it off just to keep crawlin' to your arms Goodness gracious, I can't seem to stop calling it off Calling it off just to keep crawlin' to your arms  Oh, oh, oh, calling it off just to keep crawlin' to your arms Calling it off just to keep crawlin' to your arms  Oh, my goodness, here I go again Pulling you back to me Pulling you back into my arms so selfishly I don't think I understand 'Cause I don't really know myself I keep calling you up, calling you up Calling you up, calling you up, calling you up (So I keep calling—)  Goodness gracious, I can't seem to stop calling it off Calling it off just to keep crawlin' to your arms Goodness gracious, I can't seem to stop calling it off Calling it off just to keep crawlin' to your arms Woah, woah Calling it off just to keep crawlin' to your arms Woah Calling it off just to keep crawlin' to your arms19Embed",0.046,0.754,0.2,0.997
