,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
879,879,Gucci Mane,Breath of Fresh Air,Must Be Me,J. White Did It,"Huh It must be me (That's how I know it's a hit, because J. White just produced it) Me, must be me Me, must be me (Who else could it be?) Me, must be me (Uh) Me, must be me  Lookin' at the mirror like, ""It must be me"" (Must) 'Cause everybody seeing something that I don't see (I don't see) I was drinking lean like my name was Pimp C (R.I.P. to Pimp) I gotta thank God that I never OD'd I should've kept it clean and probably just did weed I thought it was a downer, but it must be speed (It must be) Remembеr homeboy who had the Jeep Cherokee? Droppеd out in elementary, he still can't read (Well, damn) I sign an artist, if they get locked, they blame me (Media) Nigga want me to get the pot, resort to plan B (Skrrt) I thank the lord Vicky Jean didn't take the Plan B (Mama) She tried really hard, but she couldn't tame me I had a good family with real good genes But fuck makin' a ten, we trap for brand new jeans I don't fuck with what's-his-name, and, yeah, they still green I'd rather be heard nowadays and not seen Ten-figure nigga, still might catch me in the ghetto My house so big, I can hear myself echo (Hello? Hello?) It must be me why my bitch stay prego (Damn) 'Cause I love the way she put this shit together like Legos You might also like I was sellin' dope same time Crime Mob had made ""Stilettos"" And niggas still can't get on my motherfuckin' level You just signed to 1017, they say you with the devil The next chain I'ma get is an iced-out shovel  Me, me Me-me Me, me, me, me (Go)  Hit a lick for eighty P's, I wish it was eighty kis (Kis) And my band, we rockin' guitars and we rollin' eighty deep No one shadier than me, no one get shiestier than me (Free Shiesty) Heard the old saying ""Apples, they don't fall far from the tree"" (Huh?) Yeah, my left wrist is on freeze (Burr), is it cold or is it me? (Or is it me?) Boy, you ain't no lil' Gucci Mane, your ass a wannabe (A wannabe) Heard them niggas play with you, niggas don't never play with me (No) In the streets, no one is safe no more, no one, not even me (Not even me) If you never took one for the team, you can't get MVP (No) Stressin' 'bout a court date, it got me losin' sleep I see niggas postin' niggas that they never ever met (What?) But never post me and they know me from up the street (What the fuck?)  I was sellin' dope same time Crime Mob had made ""Stilettos"" And niggas still can't get on my motherfuckin' level You just signed to 1017, they say you with the devil The next chain I'ma get is an iced-out shovel It must be me (Must be me) Just what I am I can't change for you 'Cause that just ain't My styleEmbed",0.169,0.723,0.108,-0.993
880,880,Gucci Mane,King of Trap,MVP (Ft. Jagged Edge),Drumma Boy,"Ay yeah boy, ay yeah Ay yeah boy, ay yeah Ay Yeah, Ay yeah boy Ay Yeah, Ay Yeah boy Ay yeah  Dirty dancing in my mansion, in my t-shirt, and her panties uh Touching on her fanny, she pretty just like my granny uh Gucci Mane a thug all he do is sell drugs uh But you see me in the club, thirty minutes she in love uh Your man is a has been, Gucci past him He an ant, I'm an elephant you should leave him uh Middle of the day got her wearing lingerie, she so fine, she so sexy, she so pretty in the face uh Gucci Man, Gucci Mane, you suckers make your girl uh Damn I'm a really make her think I'm a bump her uh Hunchin' like a third-grader, we gon' get in trouble Gucci Mane I think I love her so she sits on top of covers uh Went through plenty rubbers uh Man this girl got stamina uh She taste just like Pamela But every dude can't handle her uh Solitary carry her uh But I don't wanna marry her uh Gucci Mane's a bachelor uh But baby girl I stretch you out uh You might also like She's a free agent but I snatched her up She can play on my team All my bench I trade them in, she go and get my ring She's my MVP, She's my favorite She my MVP, She my favorite Figures on the trading block, she gonna play on my team Players almost snatched her up, she gonna start on my team She my MVP, She my favorite She my MVP, She my favorite  Come here baby listen uh I just want to be with yeah Set you on my furniture Work it like yeah manager uh Don't need the kush she fine as uh Toughest girl I never would Ricky baby, picky who I pick because I'm rich as fuck uh Pick you up in Lamborghini's, she pull up in Porsche trucks If her husband found her bottles he'll probably divorce her uh Sorry darling my rings on my feet I got a gator problem Lizard fetish, reptiles on my feet I'm in the Gucci Section Gucci Mane be stupid flexing like he got a new connection Baby girl so stupid sexy she got me with a huge erection Hit all that at the intersection Tell me if you're interested Public sex illegal but I bump you while we get arrested Dime out, dime out, mine out, time out, your chick at the steak house My right wrist a light house Honestly she got a man, I feel that I'm trying to punish me But she so fine I know she had one but she Gucci ? She's a free agent but I snatched her up She can play on my team All my bench I trade them in, she go and get my ring She's my MVP, She's my favorite She my MVP, She my favorite Figures on the trading block, she gonna play on my team Players almost snatched her up, she gonna start on my team She my MVP, She my favorite She my MVP, She my favorite  Gucci world girl come Gucci's girls welcome Gucci Mane, Gucci Mane Drumma boy god damn So I say I am, chilling with your girlfriend You didn't put a ring on it so your not a husband All night loving, naked back rubbing Bump and grind thumping humping Gucci Mane the coach yeah I'm a crank the club up Gucci got your girl toss salad oh you messed up  She's a free agent but I snatched her up She can play on my team All my bench I trade them in, she go and get my ring She's my MVP, She's my favorite She my MVP, She my favorite Figures on the trading block, she gonna play on my team Players almost snatched her up, she gonna start on my team She my MVP, She my favorite She my MVP, She my favoriteEmbed",0.09,0.678,0.232,0.9989
881,881,Gucci Mane,Brick Factory: Volume 3,My All (Ft. Lil B & Young Thug),Tino Burna,"Girl there ain't no question, I'll give you (?) All you gotta do is call  I buy you the world baby, I buy you the world I'm gon' hurt that pussy like Tampax Pearl I'm so ready to go H.A.M for lil good girl You never gotta' worry baby, that's my word Feellin' her like , feeling like  Baby, I will hug your ass tighter than a depend Everytime we fuck, you go rough  like revenge Everytime we fuck, you try  I'm gon try to sing to it, when I get inside it Roll and put my thing to it, from the back I put my brain to it And my baby super bad, I think she jewish, oh yeah  Girl there ain't no question, I'll give you (?) All you gotta do is call  Girl, I know you miss me when I'm on the road Baby, we can do it wherever you wanna go Baby, I would never let you leave me And I got you, and that's the way it was meant to be Baby girl them niggas, they be hating But I don't really care, cause it's me and you Them other bitches just look at they ffaces They mad cause they can't pull up in that whip like you Baby can I promis I won't leave? That other nigga, baby he weak And you know that I want you So girl what you gon do? You might also like Girl there ain't no question, I'll give you (?) All you gotta do is call3Embed",0.127,0.725,0.148,-0.5991
882,882,Gucci Mane,The Return of Wilt Chamberlain,My Block (Ft. Trouble & Waka Flocka Flame),,"Popping beans, selling beans on my block Blowing loud, selling loud on my block Rocks in my socks, running from the cops That's how I rock when you on my block Big rims, bad hoes on my block Gang banging,  hanging on my block Flipping packs, tryna get the latest drop That's how we rock when you on the block  On my block, it's fuck a cop That's how we rock Youngings keep big bombs or rocks in they socks, followed by the chop Man down, stand down, hands down Trouble is not to be played with Them K's hit like rah Ever heard the sound? When beef is on, they'll never stop 'Til the chopper click click Then we reload 'em Sad story for the news and family Couldn't even show him, his face was gone, the tapе is known Duckt tape is on It was a holiday season, my holiday season is whеn the pack coming in and we counting gwop the same evening Nigga, I be cheesing Like kids on Christmas On my block, it's nonstop We gotta get it You might also like Popping beans, selling beans on my block Blowing loud, selling loud on my block Rocks in my socks, running from the cops That's how I rock when you on my block Big rims, bad hoes on my block Gang banging,  hanging on my block Flipping packs, tryna get the latest drop That's how we rock when you on the block  Gucci! I'm pouring up, I'm pouring up That white girl, I used to love her, I'm throwing up I'm so in love I used to cut her, yeah she a slut I'm so in love with counting money, I bust a nut What the fuck? I'm out my mind I'm going loko I'm in a limo I blow two cigarillos I'm smoking gweto, what it do? Who are you? Brick Squad set trends, we brand new Me and Flock, from the block We gives a fuck about a  We the squad Better yet the mob  toys, pulling up Yo, we them boys No bodyguard, entourage I'll take the charge Ferrari boys It's Gucci! Popping beans, selling beans on my block Blowing loud, selling loud on my block Rocks in my socks, running from the cops That's how I rock when you on my block Big rims, bad hoes on my block Gang banging,  hanging on my block Flipping packs, tryna get the latest drop That's how we rock when you on the block  On my block, you better keep your front door locked  all black in your spot Shooting at cops, better keep your gun cocked  like a G shock Nigga  your homeboy drop Kick doors  on my block No  just  That's how we rock on my block  jump shot That's how we rock on my block  jump shot I know Gucci got me, money got me cocky Don't want no six foot  My grandma say she proud of me Pussy niggas keep downing me Black clouds keep surrounding me Eyes all red by the pound in me It's Monopoly I'm on another level, you gotta be one rich motherfucker to put your foot on this pedal, squad Popping beans, selling beans on my block Blowing loud, selling loud on my block Rocks in my socks, running from the cops That's how I rock when you on my block Big rims, bad hoes on my block Gang banging,  hanging on my block Flipping packs, tryna get the latest drop That's how we rock when you on the blockEmbed",0.225,0.708,0.067,-0.9985
883,883,Gucci Mane,Chicken Talk,My Chain (Ft. Black Magic (Rapper)),Zaytoven,"My chain! My chain, my chain, my chain Don't you like my chain?  My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci  I came to the club, just to floss my chain mayne Catch another charge and I'm goin to the chain gang ... Oh I think I'm icy Sold a hundred thou' eatin bologna sellin white streaks .... Don't you see how bright it is? City girls and country girls be tellin me how tight it is .... These girls they be choosy Diamonds be so sparkly they thank my chain was movin ... My chain is off the chain Stacked up me some money, budget off and bought a chain .... Check the way my chain hang Gucci I don't gangbang, all I do is chain swang You might also like My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci  Gucci you be shinin, Gucci you be shining man Go on turn me on homes tell me who your diamond man ... My girlfriend actin lame She say I'm actin different just because I got this chain ... Haters get your hater on When they see them yellow stones, holla at'cha later on My chain hang to my shoestrang Like my watch and ring, but I know you love my chain My chain hang to my ding-a-ling I do my thug thang when I'm in the club mayne When you heard ""So Icy,"" you thought of Gucci Mane I got that stupid money so I bought a stupid chain  My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci Yeah, my first chain I had to rob for it Jesus piece, yellow diamonds sittin all in it I'm on some Slick Rick shit, 2006 Mr. T Diamonds so bright ain't no way you can't see the G Look I don't dance, I just lean with it Yeah my piece sick, every robber tryin to leave with it I got that New York fitted on, full suit dickie on Gucci link chain, blue stones in a nigga charm Now watch me do it, do it with no hands Drop twenty grand on that bezel and that band Cause I'm the man, I-I-I'm the man Got no wife, but my chain got my girlfriend  My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci My chain, my chain, don't you like my chain mayne? Young Gucci Mane and I'm poppin off the chain mayne And my Jacob is so fruity Call me Gucci Mane or you call me Gucci Gucci1Embed",0.089,0.856,0.054,-0.9597
884,884,Gucci Mane,The Burrprint (The Movie 3D),My Chain (The Burrprint),Nitti,"My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in ya brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in ya brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair  Call the coroners 'cause the boy smelling bad (yuh) I'm a thug ass nigga, I let my pants sag (flocka) I bought swag, I don't trust shit, nigga (bow) Say, ""Fuck Gucci"", I'm dumping off the rip, nigga (flocka) I'll be damned if we let a nigga stop our check (yuh) They want beef? Load it up, shawty, that's a bet (what?) No fucking flex, I'm so good (flocka) Just Google mе, it'll tell you that I'm hood (okay) Not Cali, nigga, (what?) but out in Cali, nigga (what else?) I know Cali niggas, su woo, rowdy niggas Thеy would geek a nigga up like suspenders (flocka) I see life clearer through these Cartier lenses (flocka)  My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in ya brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in ya brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair You might also like My ring, my chain, don't you like my chain, man? If you reach for it, then I'll shoot you in your brain, man I'm icy as a polar bear, chain locked down like chain gang Young Juiceman and my diamonds on gangbang Disrespect this clique, then we'll put you in a wheelchair Hydra-Shok tip have you rolling in a wheelchair Think that I'm a rapper, but I will take it there Then I'm cooler than a fan, but my attitude a grizzly bear  My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in the brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in the brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair  I go hard like Lebron with my superhero bracelet Check out my arm, I know what to play with My chain, my chain Don't you like my chain, mane? Reach for it if you want, I'll shoot you in your brain, mane Click clack bang bang, I ain't in the cell But my bars ill as hell, so just call us the chain gang See me in the trap with a double-pump shotgun, nigga, I live it I talked about it, I did it, get it Pussy niggas better come wit' it Niggas got dead diamonds, they need air for oxygen My team icy, you put dummy rocks on your partner nem Icy like a popsicle, your diamonds need surgery I might just bring them doctors through, they operate like doctors do My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in the brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchair My chain, my chain, don't you like my chain, mane? Reach for it if you want, I'll shoot you in the brain, mane We icy as a polar bear, cold as the winter air If you disrespect the clique, we put you in a wheelchairEmbed",0.232,0.708,0.06,-0.9993
885,885,Gucci Mane,Brick Factory: Volume 1,My Customer (Ft. Bankroll Fresh & Jose Guapo),Purps,"R-I-P to Michael Jackson Live at the brick factory Moonwalk, Screwop Guwop  Your baby daddy buy this shit from me (He my customer) Your old lady come and get shit free (She my customer) You know I sell a fifty pack a week (I love my customers) Shop with me you know I got shit for cheap (I love my customers) You my customer, damn she my customer He my customer, damn they my customers Daddy a hustler, momma raised a hustler To you, your baby brother To me, just a customer  Gucci Man, I'm coming through customs and bails, I'm bustin' 'em Shoutout to my momma, I love her, I got my money up Niggas, they be hating, they be discussing us when your money up How you figure Gucci Mane owe you man you ain't front me none Gucci Man, I take a problem, you just a customer Niggas never thought we would make it, man they didn't fuck with us Juice man tote a bag of problems, apartment full of baby bottles AK peekin' out the blinds, it's like we playin' cops and robbers But fuck the coppers and fuck the robbers It's Big Guwop, your pusha man, I solve your problem Look out on the roof, lookin' at you with binoculars Arachnophobia, four drop spiders Guwop got options You might also like Your baby daddy buy this shit from me (He my customer) Your old lady come and get shit free (She my customer) You know I sell a fifty pack a week (I love my customers) Shop with me you know I got shit for cheap (I love my customers) You my customer, damn she my customer He my customer, damn they my customers Daddy a hustler, momma raised a hustler To you, your baby brother To me, just a customer  Fresh you hanging with a young nigga  Got bong off in my drawers ain't leavin' 'til ain't nothin' left  man and how the hell this bitch gon' sell? Man the block its hot as hell Man I'm servin' clientele Waist down, 39 shells, pull up get it detailed Fish scale got my phone ringing And you know my neck blinging All these bitches on me feindin' Talking money, they on my penis Buying rolly street money Worldwide, nigga we eatin'  Your baby daddy buy this shit from me (He my customer) Your old lady come and get shit free (She my customer) You know I sell a fifty pack a week (I love my customers) Shop with me you know I got shit for cheap (I love my customers) You my customer, damn she my customer He my customer, damn they my customers Daddy a hustler, momma raised a hustler To you, your baby brother To me, just a customer I got it on my own, uncle got it out the bowl Pots and stove for the low You know everything must go,  and hoes The truck gone roll, it's outta control Everything is served Thumbing through it, steady making plays while I'm sippin' syrup They dealin', they dealin', they dealin' The Trap House is gonna make a killin' Got money all under the mattress and hundreds, they all in the ceilin' I'm fuckin' on all of these bitches I make 'em do all of my business I make 'em make all of my plays I make 'em do all of my dealings  Your baby daddy buy this shit from me (He my customer) Your old lady come and get shit free (She my customer) You know I sell a fifty pack a week (I love my customers) Shop with me you know I got shit for cheap (I love my customers) You my customer, damn she my customer He my customer, damn they my customers Daddy a hustler, momma raised a hustler To you, your baby brother To me, just a customer2Embed",0.183,0.709,0.108,-0.9963
886,886,Gucci Mane,"No Pad, No Pencil",My Kitchen,FATBOI,"Bouldercrest Records CEO speaking So Icey Entertainment CEO speaking (Icey) Blood In Blood Out member speaking (Uh, uh) East Atlanta, Bouldercrest affiliated (Yeah, Supastar) It's ya boy Gucci (Supastar) Another beat banger, Fatboi fucking with me (Supastar, Gangsta Grillz)  Put the pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, Gucci? Plenty working in the kitchen (Huh) Pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, how you get it? plenty working in the kitchen (Uh)  Thirty thousand dollars for the So Icey Squad (Damn) Thousand per diem for the So Icey Boys (Yeah) Gucci Aquarius a So Icy shark (Uh) Selling white chalk tryna duck these narcs (Uh) Bought some Lowenharts and some D-U-Bs 34 inch Ashantis on the Humvee (Yeah) Whole lot of purp, whole lot of green (Huh) Whole heap of white, large amount of beans (True) Got them collard greens, sell a lot of things Four plus a four, dawg, that's a chicken wing (Yeah) Trapping in a drought, money in the vault Bring me another pot and another fo', Gucci You might also like Put the pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, Gucci? Plenty working in the kitchen (Huh) Pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, how you get it? plenty working in the kitchen (Uh)  Gucci don't care, scale like yeah (Yeah) Mojo's there, Eggbeater's there (Beater) RIP to Blockbeater, O.J. here (Juice) Oh my God, it's Zone 6 year (Year) Zone 6 chips, Bouldercrest beer (Beer) Zone 6 rims and Bouldercrest gems (Yeah) 30 inches got me looking down on them (Them) And I'm so high, it's so lonely up here (Lonely up here) Jumping out the vert, it's some bitches over there (Bitches over there) Big booty bitches loves a good cooking player (Player) Bricks in the basement, pills in the cabinet Pounds in the closet, money in the attic, Gucci  Put the pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, Gucci? Plenty working in the kitchen (Huh) Pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, how you get it? plenty working in the kitchen (Uh) Dope bowl crack (Damn), now we getting mad (Damn) But we ain't really lost cause we can Isotol dat ass (Yeah) When we bringing raw (Raw), bring it to your door (Huh) Money on the floor, bring money to the door, Gucci  Put the pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, Gucci? Plenty working in the kitchen (Huh) Pounds in the trash can, Gucci do the dishes (Yeah) Don't nobody, nobody fuck with my kitchen (Yeah) Bought a old school, then I sat it on sixes (Yeah) How you cop it, how you get it? plenty working in the kitchen, Gucci (Uh)20Embed",0.04,0.817,0.144,0.9926
887,887,Gucci Mane,80 Gz,My Kitchen (80 Gz),FATBOI,"Pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, how you get it? Plenty working in the kitchen  Thirty thousand dollars for the So Icey Squad Thousand pound deal for the So Icey Boys Gucci Aquarius a So Icy shark Selling white chalk tryna duck these narcs Bought some Lowenharts and some D.U.B.'s 34 inch Ashanti's on the Humvee Whole lot of purp, whole lot of green Whole heap of white, large amount of beans Got them collard greens, sell a lot of things Four plus a four, dawg, that's a chicken wing Trapping in a drought, money in the vault Bring me another pot and another fork Gucci!You might also likeEmbed",0.0,0.978,0.022,0.431
888,888,Gucci Mane,Who Is the Trapstar?,My Kitchen (Who Is the Trapstar?),FATBOI,"Bouldercrest CEO speaking So Icey Entertainment CEO speaking (Iceeeey) Blood In Blood Out member speaking East Atlanta, Bouldercrest affiliated (chea, chea) It's ya boy Gucci Another beat banger, Fatboi fucking with me  Put the pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, Gucci? Plenty working in the kitchen Pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, how you get it? Plenty working in the kitchen  Thirty thousand dollars for the So Icey Squad Thousand pound deal for the So Icey Boys Gucci Aquarius a So Icy shark Selling white chalk tryna duck these narcs Bought some Lowenharts and some D.U.B.'s 34 inch Ashanti's on the Humvee Whole lot of purp, whole lot of green Whole heap of white, large amount of beans Got them collard greens, sell a lot of things Four plus a four, dawg, that's a chicken wing Trapping in a drought, money in the vault Bring me another pot and another fork Gucci! You might also like Put the pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, Gucci? Plenty working in the kitchen Pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, how you get it? Plenty working in the kitchen  Gucci don't care, scale like yeah Mojo's there, egg beaters there Our beater, block beater, O.J. here (Juice) Oh my God, it's Zone 6 year Zone 6 chimps, Bouldercrest bear Zone 6 rims, and Bouldercrest jills 30 inches got me looking down on him And I'm so high, it's so lonely up here Jumping out the vert, it's some bitches over there Big booty bitches loves a good cooking player Bricks in the basement, pills in the cabinet Pounds in the closet, money in the attic GUCCI!  Put the pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, Gucci? Plenty working in the kitchen Pounds in the trash can, Gucci do the dishes Don't nobody, nobody fuck with my kitchen Bought a old school, then I sat it on 6's How you cop it, how you get it? Plenty working in the kitchenEmbed",0.036,0.885,0.079,0.9478
889,889,Gucci Mane,Trap God 3,My Lil Gee,808 Mafia,"Seem like girl got more heart than a nigga do  My lil' bitch a G My lil' bitch a G My lil' bitch a G My lil' bitch a G My lil' bitch a G So I fuck her like we beefin' And if she ain't with me She feel like she creepin' My lil' bitch a freak I fuck her each and every weekend And when she not with me I look for her like we beefin'  Dope game hectic Nigga don't get a pension Oh, I forgot to mention Chances of prison Your bitch ain't missing Nigga, you got me twisted I'm Gucci, super friendly Baby just couldn't resist me Pillow-talkin', kissin' Man, these niggas trippin' If I'm just reminiscin' Why you gettin' so defensive Wait one minute Ballin' like we the Pistons Ferarri boy business Baby, check out my engine Switchin' gears quickly Life is pole position Your homeboy's a trick He came home with a hickey Since I'm in a 'enzo Might as well roll a ickey This bitch just text me Baby, baby, ya miss me You might also like I'm talkin' loud, smokin' loud Roll a half-a-mile joints Stuffin' 'em like they Black & Mild's I just rolled me five blunts I'ma put you niggas on somethin' I'm  She want some, she worth some I murk somethin', I'm worth somethin' She's a monster, porn star, avatar, Amazon I'm paid in full like Cam'ron And healthy and handsome Baby, you the one You the bomb, Boston Marathon I rap, act, and still trap too That's triathalon I got a magic one I have you sprung Bishop Don Juan I got monkey nuts on all my guns King Kong, son Think I'm Cheech 'n' Chong Fuckin' up my lungs Smokin' with your mom Addicted to me Nicotine gum Need to listen to me  Guwop, Guwop, Guwop Guwop, Guwop Guwop1Embed",0.165,0.69,0.146,-0.9288
890,890,Gucci Mane,"Wilt Chamberlain, Pt. 5 (The Big Nickel)",My Money Strong,,"I'm in a Range Rover, On Vogues, kushed up My money strong like my stash doing push-ups My money strong, my money strong, my money strong My money strong, put yo money where your mouth at (yeah)  Crazy guap, lazy guap Stupid guap, amazing guap (yeah) Why? i make it rain baby And i never miss a drop (yeah) Crazy guap, lazy guap Stupid guap, amazing guap (yeah) Why? i make it rain baby And i never miss a drop (yeah) Crazy guap, lazy guap Stupid guap, amazing guap (yeah) Why? i make it rain baby And i never miss a drop (yeah) Strong money, long money Gucci got grown money (huhh) Big racks, huge stacks Small throwback hunnids  Cookin' up that coke dog, gucci in the traphouse (skrrt) Play with your life dog, better not crap out My car cool women wanna carpool And i made a color chain, wanna watch a cartoon? (bling) You might also like08' Vette, and the rims with the offset So icy new jet, pound of kush on deck (yeah) All i do is cook birds, fuck hoes, smoke herb Need to book a booth and get paid for my cuss words (yeah)  I'm in a Range Rover, On Vogues, kushed up My money strong like my stash doing push-ups My money strong, my money strong, my money strong My money strong, put yo money where your mouth at I'm in a Range Rover, On Vogues, kushed up My money strong like my stash doing push-ups My money strong, my money strong, my money strong My money strong, put yo money where your mouth atEmbed",0.084,0.59,0.326,0.9971
891,891,Gucci Mane,Guap-A-Holics,My Plug (Guap-A-Holics) (Ft. Supastar J. Kwik),DJ Scream,"(What!) Yuh, it's Gucci (What!) So Icey Entertainment man... Superstar J. Kwik, A 5 0 representer You know what the time is, what it do Shawty Redd From Tallahassee all the way to the A Zone 6 East Atlanta, Georgia Chyea, Yeeeaaahh Supastar J. Kwik, DJ Scream Yeeeaaahh Nigga we heavy in the streets! (Heavy-In-The-Streets niggaa!) We are, the guap-a-holics!  My plug got me eatin' good, throwin' money up Couple million vacuum-sealed every time I'm re-ing up Way before my major deal I was major iced-up I don't love no bitch, I just love my plug Got 80 bricks left, so you bеtter hurry up Hurry up, hurry up, spend some monеy with the plug Got 8 bricks left, so you better hurry up Hurry up, hurry up, we throwin' money in the club Gucci! You might also like Yeeeaaahh, I'm runnin' the trap I could buy Big Cat and make his fat ass rap (Pussy!) Yeeeaaahh! The kid is back Red Davins on the Vette that's what I did to dat 80 racks on a Hummer is ya diggin' dat? 30 inch chrome flats with a chain to match 24 black Asantis with the Range attached Tell Justin Timberlake I'm bringing gangsta back  Hold up man! You know we got to bring it back! We representin' from my hood to your hood 20502 Holton Street 2525 Tech Street 1010 Basin Street All the way to East Atlanta, Georgia, Zone 6! Boulder Crest Road! It's Supastar J. Kwik, and DJ Scream And we are, the guap-a-holics!  My plug got me eatin' good, throwin' money up Couple million vacuum-sealed every time I'm re-ing up Way before my major deal I was major iced-up I don't love no bitch, I just love my plug Got 80 bricks left, so you better hurry up Hurry up, hurry up, spend some money with the plug Got 8 bricks left, so you better hurry up Hurry up, hurry up, we throwin' money in the club Gucci! Yeeeaaahh, I'm runnin' the trap I could buy Big Cat and make his fat ass rap (Pussy!) Yeeeaaahh! The kid is back Red Davins on the Vette that's what I did to dat 80 racks on a Hummer is ya diggin' dat? 30 inch chrome flats with a chain to match 24 black Asantis with the Range attached Tell Justin Timberlake I'm bringing gangsta back Got a thousand pounds of mid, that's a party pack Js knocking 'cause they know I whoop the hardest crack Baby see me in the blaze, had an ice-attack Trap house in the 6, worth a million racks Gucci!  My plug got me eatin' good, throwin' money up Couple million vacuum-sealed every time I'm re-ing up Way before my major deal I was major iced-up I don't love no bitch, I just love my plug Got 80 bricks left, so you better hurry up Hurry up, hurry up, spend some money with the plug Got 8 bricks left, so you better hurry up Hurry up, hurry up, we throwin' money in the club Gucci! See the chain round my neck? It'll schkrain your eye When your girl see ride, shawty change her mind Shawty start contemplatin' to the kush once more She just seen the mansion and had a change of heart See, I'm shittin' on your gas, make ya smell my fart 22 Lowenharts on my Aston Martin ""Gucci Mane ain't rich"", bitch I beg ya pardon 16 5 baby that's a better bargain Candy red Chevelle and the doors are barkin' Shhh! Everybody quiet, dawg, the plug is talkin' Candy red Monte and the doors are barkin' Shhh! Everybody quiet 'cause my plug is talkin'! Gucci  My plug got me eatin' good, throwin' money up Couple million vacuum-sealed every time I'm re-ing up Way before my major deal I was major iced-up I don't love no bitch, I just love my plug Got 80 bricks left, so you better hurry up Hurry up, hurry up, spend some money with the plug Got 8 bricks left, so you better hurry up Hurry up, hurry up, we throwin' money in the club Gucci!Embed",0.068,0.83,0.102,0.964
